Longitude,Latitude,Value
83.356705,54.213314,23812
82.836638,54.984684,37857
84.362579,55.244235,31731
82.971279,55.01317,59412
82.903634,54.972182,61142
83.012783,55.005588,81497
83.326344,54.367234,17230
82.949003,55.112566,58589
83.115462,54.903388,66700
83.291887,54.621936,33887
83.089659,54.766399,50606
82.965799,55.076538,53735
82.962316,55.107856,57269
82.969979,55.005735,85549
82.914041,54.930901,59455
82.898091,55.041499,99732
82.936958,55.073055,52063
83.026084,55.02816,66488
82.915853,55.054475,86143
82.920227,55.061,80470
82.922976,54.938629,54751
83.077295,54.734486,47993
83.091732,54.80489,42301
84.392509,55.259961,22059
82.91955,55.042804,107714
82.918101,55.034382,85252
82.972958,54.999637,45409
83.092893,54.761133,53938
82.914027,55.02321,87368
82.959708,55.044157,69773
82.908596,55.026639,168881
82.974235,55.017134,29880
83.092277,54.867909,68848
82.921825,55.038376,84887
82.8092,55.029534,55769
82.96283,55.106688,50943
83.098598,54.836652,162053
82.880482,54.97919,85531
83.072867,54.732558,52156
82.999693,54.941663,47639
82.907322,55.030854,73461
83.108425,54.961817,34043
82.881574,54.990524,48011
83.00673,54.940536,36789
82.890093,55.033657,65116
82.963379,55.028964,74444
82.832869,54.991385,57143
82.897467,55.143692,35762
82.931183,54.932687,70665
82.951336,54.917249,39216
82.930508,54.933312,63304
82.92614,55.043763,92558
82.86592,54.978699,65975
82.970682,54.944808,33550
83.064838,54.753417,51735
82.978582,55.042112,79422
83.110053,54.763032,48895
82.986835,55.046172,61895
82.995964,55.17185,50000
82.950777,55.07601,63386
83.00693,54.989075,88136
82.966249,55.074742,72415
82.999076,55.043368,62500
82.969526,55.072959,54711
82.919505,54.929802,47614
82.898004,55.111739,87838
82.9179,55.052929,72914
82.963706,54.996459,65257
82.650201,55.088038,41642
82.856534,54.96268,54713
82.841752,54.992798,61060
83.176941,54.942848,47581
82.997038,55.029897,55440
83.080447,54.861254,58917
83.096988,54.834368,117340
82.863546,55.026857,56975
83.044802,54.847534,63189
82.630404,54.99655,31765
82.931794,55.099772,56150
82.906113,55.057388,77043
83.363198,55.198055,22619
82.956605,55.036893,70042
82.893895,55.056878,52210
83.212316,54.95823,28112
83.058434,54.749724,46386
82.891652,55.032374,75861
83.012033,55.041311,65297
82.977593,55.005389,64033
82.923667,54.938587,53120
82.795625,54.982721,57889
82.94015,55.055131,84030
82.99386,55.022774,17241
83.09743,54.765462,46358
83.144827,55.0539,32242
82.969246,55.081926,77815
83.005874,55.069769,39375
82.876367,54.970596,74322
82.84882,54.964235,51456
82.877653,54.974306,67442
82.889677,54.988618,82182
82.972687,55.047299,68044
82.919371,54.964966,46875
82.901545,55.044939,84326
82.982303,55.058584,79765
83.049024,54.855324,91517
82.962438,54.966503,91176
82.903999,55.038048,91297
83.317617,54.293508,5034
83.107972,54.840625,92123
82.975731,55.112443,66350
83.81829,54.652699,18125
82.976957,55.044052,65215
82.962371,55.075441,66784
82.856101,54.989077,69877
82.965376,55.018489,72581
82.920028,55.017812,69069
82.902393,54.832226,52456
82.901732,54.828805,38652
82.893045,55.063951,77771
82.846165,54.968925,54839
82.935681,54.97938,71264
83.459137,55.061252,17308
82.920068,55.044976,84319
82.913366,55.02567,67977
82.893948,54.99644,69355
83.301685,54.651315,27000
82.847595,54.966395,56240
82.865979,54.991185,78333
82.967494,55.068863,62943
82.969549,55.099349,64433
83.212412,54.963442,35966
82.915691,55.051405,84077
82.874304,54.982425,90000
82.891693,54.973705,68677
82.854894,54.988939,63413
82.695184,54.999338,40375
83.045433,54.97893,71361
82.921462,55.034734,104963
83.008802,54.943745,63491
82.925912,54.575275,16667
83.177475,54.957719,49167
82.942433,55.02155,85650
82.962671,55.156933,35868
82.944966,55.022852,46667
82.863518,54.967562,79307
82.779821,54.887511,36585
82.834717,54.909014,55000
82.80477,54.992108,56373
82.966455,54.997529,60435
82.944365,55.025338,88615
82.966436,55.10025,68988
83.040105,54.785952,48333
82.890516,54.980814,62004
82.889958,54.939543,51563
83.091573,54.972626,45417
82.974471,55.03239,76136
83.085751,54.974907,55517
83.318001,54.361315,9500
83.373124,54.457732,32857
82.895399,54.976569,61912
82.906829,54.936457,53409
82.881586,54.94564,62598
82.973788,55.06028,73343
82.9673,55.067727,61925
82.890407,54.975325,55980
83.011805,54.998011,65428
83.205922,54.957444,42021
82.920568,54.963942,46667
82.974953,55.043277,71961
82.972818,54.853076,47170
82.864865,54.98542,58898
82.862399,54.993949,70780
82.96094,55.00568,63133
82.811322,54.992174,61249
82.966675,55.056481,58116
82.870235,54.976028,63142
82.827922,54.974278,45000
82.635921,54.696882,30666
83.135548,54.759034,40625
83.050212,54.748016,43548
82.904157,55.032495,83000
83.054807,54.964974,50000
82.955503,55.00927,83929
82.962986,55.07334,58437
82.836948,54.98234,67545
82.932612,55.024679,99057
83.004809,54.997499,78078
83.001019,55.039119,73870
82.638202,55.086383,45455
83.11437,54.906247,54810
82.897596,54.995852,57026
82.884941,54.98394,68192
82.973337,54.94863,32507
82.968734,55.110968,57385
82.903073,54.831916,52395
82.89843,55.05504,50000
82.985417,54.989189,27671
84.392497,55.23171,34905
82.888701,54.988856,90000
82.958239,55.023758,16444
83.005053,55.031402,62068
83.065716,54.727402,43401
83.093705,54.762027,54202
82.899536,54.97502,70725
82.909862,55.067265,74209
82.863482,54.987875,55339
82.969878,55.007995,32813
83.000387,54.940839,37353
83.19065,54.936384,77832
82.982193,54.923524,58936
83.093029,54.805436,39520
82.96912,55.026393,55476
82.879583,54.99204,54829
83.181618,54.939636,83333
84.291293,55.247805,18750
82.99782,55.058784,19403
82.880733,54.968645,93333
82.956249,54.962302,51291
82.958245,55.021539,56000
82.921069,54.928771,56818
83.080744,54.92414,65000
83.003,54.882887,76667
82.903309,55.051159,91311
82.759392,54.882188,30625
83.006595,54.941372,53448
83.013472,55.032716,76250
82.98153,54.999143,69318
82.902488,54.994147,69517
83.010914,55.018239,65101
83.015606,55.006547,80635
82.896112,55.038652,76610
82.967555,55.075561,66667
82.998989,55.062158,44000
83.06976,54.979058,62731
82.909238,55.074716,71211
82.921444,55.016833,72271
82.901344,55.061604,77010
82.846771,54.987645,61100
82.914278,54.991269,84088
82.970022,55.033292,71290
83.065707,54.753449,54041
83.151382,54.782426,32778
82.906378,54.989512,59659
83.071406,54.976576,57262
82.910977,54.962684,31348
82.933154,54.938056,63482
82.992298,55.021571,48276
82.909535,55.073965,77318
82.864722,54.983852,80227
82.956506,55.04414,71416
82.913802,55.046021,87774
82.920139,55.037549,159945
83.615975,55.299525,20549
82.842357,54.971675,67488
83.007117,54.941134,43548
82.912056,54.936331,67955
83.329827,54.299708,15306
82.987289,55.045496,71776
82.822681,54.98789,35104
83.005524,55.018723,54539
82.973066,55.053106,63495
82.861367,55.026948,44167
82.955074,55.005514,44465
82.965426,55.071383,62824
82.885259,54.990436,48000
83.113442,54.754991,43086
82.969729,54.860834,69554
83.049776,54.979627,65551
82.931503,55.066809,68438
82.872575,54.980128,66319
82.963293,55.0752,60917
82.980182,54.857879,60888
82.924376,54.938544,49431
83.138949,55.190704,34571
82.92796,55.06033,63531
82.881784,54.991789,70502
83.043894,54.988293,78337
83.082721,54.975566,72927
82.727279,55.313512,41176
83.003373,54.887592,52542
83.080973,54.766141,69200
82.919237,54.934881,50332
82.65436,55.085922,33930
82.842044,54.985986,75781
83.063541,54.746518,47045
82.87766,55.042073,29623
82.958543,55.071705,63807
82.640702,55.08447,43539
83.0993,54.867374,109800
82.845753,54.987619,65934
82.937562,55.073366,54545
82.966872,55.174548,48922
83.028577,55.00336,69519
82.964325,55.070653,46859
82.967922,55.096629,61942
82.962632,54.953196,39655
83.189998,54.942805,62121
82.941953,55.112006,68434
82.903966,55.061542,103907
82.944006,55.04138,94312
82.775958,55.090823,38968
82.901225,54.8318,48405
83.140564,55.189363,31992
83.169613,54.838686,42503
82.933688,55.028677,94457
82.93854,55.045577,69318
83.007546,54.884491,41059
82.90937,55.050497,78664
83.097113,54.89509,57618
83.122881,54.940388,45673
83.01422,55.002652,62699
82.870662,54.982312,60363
83.099581,54.755971,55000
82.964495,55.065723,45962
83.048039,54.746642,46294
82.986196,54.990168,45455
83.115415,54.934461,59821
82.974403,54.924599,69086
82.912847,55.02466,107433
84.373068,55.229757,30000
83.24182,54.673132,25281
82.955544,55.014608,80056
83.606276,55.306372,39207
83.044191,54.846026,54140
82.967171,55.099091,65225
82.92609,55.01782,85176
82.847801,54.984029,34140
83.138887,54.964149,42241
83.097944,54.834791,112735
82.96416,54.953316,62605
82.987368,55.056584,46809
82.97688,54.852288,53847
82.905957,54.990315,69152
82.976095,54.923352,69260
81.763509,54.270501,14271
82.736308,54.981063,45673
82.883507,54.938319,63940
82.904144,54.979318,65153
83.001222,54.940031,52174
82.841814,54.992319,67045
82.91786,55.050858,88578
83.003786,54.989832,74515
82.970634,55.109077,61061
82.864091,54.965455,53107
83.182645,54.941024,63065
82.890471,54.986962,73235
83.080793,54.868848,46875
83.091719,54.810369,58611
82.944714,55.028195,77150
82.908083,55.052933,73775
82.874089,55.066779,220000
82.972411,55.040218,67882
82.824098,54.986768,46250
82.913677,54.966081,71429
82.668847,54.987137,27747
83.000008,55.039559,56770
82.890017,54.976907,66495
82.94816,55.07538,77487
83.192202,54.846892,48625
82.975392,55.03104,89667
83.216634,54.964791,31524
83.096467,54.972279,61017
83.022125,55.033434,68641
82.220381,55.033482,45217
83.091313,54.974823,61224
82.967973,55.014535,80688
82.963379,55.04049,89891
84.405369,55.242366,35923
82.831889,54.981982,70743
83.038303,54.853284,70837
82.833264,54.992517,60441
83.073014,54.771378,53130
82.938362,55.064726,70691
83.102828,54.863154,76471
82.951388,55.049691,99675
83.087658,54.764145,59184
82.97126,55.011041,67751
82.81581,54.986619,68349
82.64311,55.085778,46429
82.942655,55.014297,85000
82.908378,55.065808,71619
82.905689,54.962996,53958
83.092632,54.751486,43182
82.973395,55.040832,86694
83.014016,55.070382,72917
83.210225,54.947101,33750
82.956406,54.967138,56452
82.02643,54.40897,19310
82.918102,55.056319,87649
83.099891,54.84317,174452
82.864251,54.989106,60355
82.999602,54.941062,43947
82.772411,55.381542,30667
82.946964,54.941447,36047
82.906939,55.104787,119899
83.093601,54.974816,46767
83.057279,54.743946,47024
82.993622,55.0361,67573
83.005892,55.038799,75862
82.985941,55.002125,49451
82.943542,55.046149,73382
82.828414,54.990072,61897
83.104044,54.885737,60958
82.896588,55.055223,66978
82.871212,55.081382,38889
82.863928,55.017989,36016
82.973483,55.071336,63953
82.895695,55.063543,79464
82.840903,54.977318,65922
82.93739,55.049478,70746
82.817814,54.986368,51667
82.048319,54.607771,23810
83.09999,54.758053,63953
82.794169,54.978939,55843
82.038424,54.40681,16522
82.861227,54.976624,63746
82.912856,54.939347,49344
83.286142,54.614934,54517
82.933254,55.031105,113311
82.899125,54.985713,67857
83.078752,54.867089,65187
83.230814,54.771389,30000
83.061957,54.977536,75000
82.956613,55.074789,65455
84.155289,54.34602,15589
82.973298,54.94418,46985
81.90757,54.366422,34265
82.842241,54.967488,63512
82.916112,55.030026,102066
82.923134,55.052899,67659
82.918639,54.932523,60889
82.921432,54.928267,58122
82.967527,54.866773,22500
83.113316,54.837823,116562
82.907089,54.992704,65301
82.70423,54.991242,47368
82.456578,55.009914,30000
82.878305,54.946624,50355
83.145774,55.200191,35288
82.98963,54.862183,51140
82.959716,55.01741,44444
82.883398,54.994854,56994
82.913347,55.040258,108353
83.178841,54.943638,52689
82.954813,55.133472,25519
82.91324,55.026157,98299
82.862458,54.993321,71088
83.002078,55.014504,44268
83.042547,54.845819,63793
82.936264,55.072558,81171
82.547055,54.841476,26194
82.991753,55.039898,58933
82.96664,55.096887,52197
82.914788,55.04813,80642
82.786917,54.981735,57933
82.962565,55.013834,64382
83.305666,54.641343,47561
84.415283,55.222857,28889
82.901528,55.040192,83645
82.440566,54.990596,41176
82.8776,54.980666,95610
82.897631,54.995587,56940
82.974311,54.957845,53768
83.053952,54.85241,61198
83.12034,54.75341,56063
82.962812,54.943614,36629
82.980192,54.865228,51759
83.092325,54.761083,59000
83.07598,54.761008,57328
82.915566,55.058546,92907
82.859441,54.987611,61584
83.072219,54.731998,54688
82.920082,55.057641,95140
83.019569,55.033162,90032
82.895266,55.144241,33267
82.909712,55.036122,78253
83.078351,54.922874,50709
82.830537,54.983048,55559
83.066612,54.726774,64324
82.873335,54.980312,69024
83.098419,54.865941,77097
82.904045,55.030656,78520
83.001186,54.939794,43548
82.89493,54.941054,56332
82.910882,54.987407,65738
83.299787,54.630899,49167
82.894175,55.057953,76397
82.944711,55.01965,172143
82.899792,54.980147,82258
82.970962,55.073926,35802
83.376247,54.457011,34651
82.982638,55.044086,88808
82.967798,55.026113,68820
82.969862,55.068875,57142
83.023012,55.040784,61271
83.070861,54.723814,33750
82.972015,55.038996,94286
83.098053,54.887883,51266
83.012591,54.986496,47447
83.065462,54.751,56594
82.629622,54.698894,42735
82.899421,54.981958,64554
82.838774,54.978673,56250
82.703242,54.99593,58167
82.924441,55.083613,67120
81.883704,54.359251,30880
82.865133,54.964835,60000
82.843933,54.990171,56572
83.342375,54.431241,42372
82.914699,55.01718,62069
82.902738,55.032855,80250
83.026936,55.005491,56820
82.966253,54.865244,66667
83.000686,54.941446,41128
82.839341,54.991578,54280
83.018514,55.019914,56848
82.909661,55.06823,66631
82.965239,55.010971,62500
83.060373,54.75222,43906
83.083285,54.977226,52248
82.958789,55.038317,105466
82.937912,55.108396,77418
82.88709,54.984386,84635
83.111853,54.905163,74750
82.889777,55.129725,73032
82.913335,54.986891,71212
83.005678,54.940742,49815
82.881673,54.970766,66667
82.845157,54.992018,56644
83.081899,54.861944,62999
83.286394,54.621869,37796
82.82722,54.983083,55118
82.771988,55.098861,51136
82.97787,55.111511,56061
82.813491,54.989785,61207
82.884836,54.977717,39423
83.340489,55.216638,29362
82.728501,54.987736,28571
82.868302,54.984616,48871
82.965904,55.034055,68510
82.937135,55.074745,67190
83.098043,54.971367,47677
82.888112,54.983605,65780
82.888459,55.1306,68792
82.932876,55.04777,65215
82.759184,55.074006,33311
83.108858,54.84199,93719
82.960713,55.178921,64044
83.197355,54.938351,83166
82.918636,54.962878,54054
82.804342,54.991427,58061
82.947114,55.057296,74775
82.896174,55.128417,48913
83.006845,54.995447,74319
82.8936,55.06224,57018
82.923642,55.045724,101493
82.981544,54.922496,66156
82.977698,55.077144,62893
82.898599,55.043361,77550
82.962881,55.048828,15714
82.952258,55.018223,88951
82.984401,55.041143,79630
82.7292,55.033709,27908
83.006631,55.04059,73243
83.106307,54.864897,72917
82.931948,55.110442,77836
82.973686,55.110468,62017
82.861074,55.157983,38732
82.894755,54.988263,79000
82.912822,55.030394,73684
82.912198,54.939387,59523
82.97593,55.058862,63304
82.956865,54.969091,67267
82.927623,55.109477,76613
82.8325,55.129995,46729
82.947033,55.04028,76726
83.017983,55.003996,66787
82.886044,54.940182,62188
82.891079,55.050541,75000
82.869401,54.967262,42163
82.96758,55.171176,51519
82.883543,54.993773,59660
82.887945,54.997433,65159
82.901647,54.984704,85375
82.973053,55.014786,33889
82.883375,54.979869,83574
82.872723,54.968027,60528
82.953031,55.105424,60491
82.876514,54.976665,60345
82.974967,55.073954,53730
83.110755,54.938245,62237
82.911262,55.050699,98571
82.91156,54.930566,57677
82.909929,54.987943,85665
83.347831,54.299935,21552
82.942822,55.044664,91409
83.063072,54.753016,47899
83.089482,54.763589,35154
82.881418,54.992918,63636
82.921773,55.02299,73473
83.083426,54.863414,65283
83.115377,54.937283,45403
82.872066,54.98371,57426
83.184823,54.956252,32058
82.893556,54.985236,61905
82.941259,55.012011,66887
82.904117,54.984373,82500
82.961769,55.043118,74537
82.965506,55.039881,99810
82.885403,54.974893,77579
82.975677,54.99024,91819
83.080491,54.763479,59832
82.961453,55.044269,72539
83.103375,54.844791,188026
83.31287,54.64207,53595
84.813722,55.044111,19608
83.013274,55.005079,69346
82.826118,54.98116,64474
82.919884,55.045664,69556
83.01188,55.040279,60266
83.290452,54.712858,24793
83.099007,54.841142,88632
82.826638,54.989541,72807
82.780626,55.020642,29481
82.988623,55.0279,53083
82.892484,55.126636,72164
82.870178,54.987997,55992
83.023495,55.029681,69859
82.93203,55.108099,67621
82.974253,55.036707,79583
82.961323,55.017938,30500
83.07101,54.977049,61562
83.006255,54.885346,38523
82.929838,55.027764,72317
82.941091,55.066933,87805
82.964336,55.080449,48768
82.944569,55.018478,81344
82.438297,54.993918,37288
82.886865,54.938358,81018
82.914336,55.022612,125683
83.123117,54.938374,51482
82.695059,54.998374,30084
82.909903,54.966768,45222
83.00857,54.878036,18483
82.933,55.060611,83032
82.910621,55.008066,65476
82.944403,55.05407,40000
82.961502,55.046838,68848
83.084185,54.863695,64815
82.909308,54.934416,65969
82.959775,55.079161,46943
82.919604,55.046876,84743
82.932755,54.937553,68410
83.31232,54.598094,37273
83.086593,54.863236,64634
82.925703,55.04253,69040
82.998408,55.042402,74152
82.840143,54.991113,58654
82.827474,54.981889,50727
82.888781,55.032592,67995
82.928279,55.057744,78408
82.843838,54.972963,56977
82.946156,55.043728,62321
82.969533,55.035478,80697
82.797675,55.023348,78261
82.966998,55.014765,48235
82.906329,54.966131,60377
82.912437,54.983218,60345
83.063064,54.740435,56085
83.141827,55.191039,40826
82.850557,55.025422,25926
82.968764,55.07046,56216
82.834119,54.950473,41008
82.967071,55.180587,38801
82.989695,54.921519,58852
82.958748,54.995372,94526
82.965587,55.014467,77608
84.395559,55.256506,11939
82.912945,55.027236,87824
82.788231,55.010487,32276
82.857024,54.989087,77028
82.96044,55.101334,66667
83.100706,54.837285,106896
83.113627,55.156649,46035
82.923519,55.06612,68520
83.008495,54.996647,61132
82.866031,54.984894,59590
82.974222,55.077585,56576
82.886862,54.988243,77387
82.762749,54.866294,43058
83.092284,54.783878,59706
82.967266,55.024858,53000
82.903995,55.076557,59375
83.008711,54.882511,42116
82.884821,54.991814,72414
82.894486,55.070861,74576
83.092559,54.764454,78125
83.063851,54.754719,45791
83.112957,54.839298,126269
83.064977,54.740754,53615
83.041901,55.073914,52955
82.973004,55.031004,71716
82.981553,55.03628,79832
83.009996,55.054041,48006
82.881743,54.941118,64670
83.096105,54.771419,48705
83.058602,54.979103,40000
82.968192,55.052291,49536
82.971198,55.028002,82031
83.111205,54.837828,93056
82.743201,54.987157,63000
82.962119,55.077168,69018
83.506938,55.520205,13690
82.962201,55.158118,54794
82.885154,54.981407,60227
82.892217,54.995278,76111
82.968979,55.048224,79051
82.885857,54.941646,43732
83.079817,54.734099,52454
82.900358,54.991014,91987
82.966243,55.071453,58333
83.008621,55.020923,54015
83.109628,54.750057,46323
82.92017,54.930613,61207
82.924579,55.081951,64004
83.145563,55.200828,40945
83.038423,54.990027,77536
82.993505,55.024226,56304
82.90671,54.99354,75650
83.81195,55.473448,30714
82.958021,55.03682,62274
82.959966,54.942859,40845
83.086172,54.971758,47423
83.049459,54.854841,71191
82.894144,55.059649,71944
82.903477,55.049302,92247
82.824338,54.990011,34392
82.972568,54.852276,49430
82.898546,54.936934,54706
82.934288,55.030634,107149
83.608618,55.308817,30000
82.963909,55.078599,61111
82.951379,55.076323,50000
83.1964,54.97082,43421
82.991372,54.920415,70000
82.89099,54.99129,61937
82.982932,54.925074,59741
82.874452,54.988373,62249
82.646851,55.084493,47556
82.902014,55.079001,71775
83.100811,54.969612,53146
82.917237,55.074528,95628
83.098755,54.97475,47536
82.980113,54.862456,44288
82.946199,55.040334,107855
83.098206,54.757986,48461
82.700051,54.995015,55781
82.914642,55.035479,95758
82.756451,55.311538,32918
83.31253,55.20668,25000
82.932466,55.101129,62131
82.907285,55.009064,74275
83.095089,54.841508,158773
84.390666,55.248059,7447
82.936731,55.066519,60714
82.886248,54.974369,64848
82.962611,55.096695,67170
83.880535,55.117612,41538
82.816931,54.990609,50520
83.366894,55.198587,10938
83.017211,55.004995,69757
82.946389,55.04612,83576
83.125952,54.945199,57419
83.023574,55.003312,76185
82.820954,54.989861,50000
82.827654,54.983458,61997
82.861335,54.987942,51568
82.972448,55.165311,34545
82.831465,54.980671,54971
82.972092,55.034895,75508
83.006596,54.888494,35000
82.977696,55.041095,72500
82.955327,55.063014,40882
82.902996,55.073464,45732
83.00468,54.984746,42149
82.908112,54.937861,54869
82.969446,54.946596,42077
83.062285,54.741091,58949
82.94059,55.07575,39432
83.099231,54.763368,49820
82.989687,54.85733,52025
82.728211,55.300819,31343
83.280222,54.986526,33898
83.179955,55.175495,22825
83.605705,55.306578,50000
82.698377,54.984889,55333
83.606586,55.306037,38553
82.984801,55.02366,41509
82.887966,55.129128,74993
83.095871,54.758774,52357
82.915532,55.056026,82353
82.979783,55.162222,53247
82.917585,54.933712,58409
83.062534,54.749171,60177
83.198003,54.970576,48387
82.857621,54.981663,63380
82.946829,55.109814,98522
83.068073,54.954,62685
82.964134,55.095693,53103
82.696465,54.970607,30260
82.969654,54.996309,62373
83.095922,54.863525,76365
82.890634,54.991851,68810
82.848756,54.967573,65000
82.940489,55.074859,40794
82.909171,55.054386,96309
83.001978,54.940226,49440
82.909598,55.075121,70833
83.884873,55.116847,40930
83.342775,54.510012,31507
82.894321,55.050494,68733
82.928615,54.937757,54900
82.926604,55.045043,87598
82.98555,54.920811,53919
83.441448,55.042679,25000
82.899457,54.985404,67555
82.938969,55.098384,80314
82.216291,54.912364,16818
82.976699,55.057108,67209
82.990352,55.029948,56250
82.944977,55.070751,68156
82.990901,55.064372,72500
82.922076,54.965471,59846
82.881575,54.993821,70941
82.881858,54.974915,72697
82.779596,54.889724,41463
82.904051,55.051623,80500
82.872672,54.932746,34737
83.057792,54.744678,54428
82.907019,55.021631,35694
83.067232,54.951297,43285
82.931109,55.065336,98701
82.810179,55.028977,53024
83.002755,55.013438,44789
82.875629,54.820353,75110
82.959799,55.067564,62302
82.962593,55.084865,69623
82.969968,54.945103,36752
83.588733,55.307023,41667
82.869338,54.982723,57377
82.913594,55.044363,97382
82.829248,54.980563,60205
82.955841,55.155017,56977
82.970098,55.173527,64000
83.505542,54.869586,14167
82.806027,55.085083,96050
83.097966,54.760483,42179
82.957028,54.963772,60637
82.93413,55.032911,67629
82.862248,54.989815,72053
82.897127,55.055496,87121
82.957373,55.043762,74030
82.96941,55.016491,83202
83.118388,54.750791,53488
82.885003,55.046667,75660
82.978943,55.097149,42459
82.98481,55.164835,45313
83.066841,54.955868,52334
82.964808,55.03546,85098
82.978559,54.921849,66227
82.952256,55.010923,61750
83.005253,54.940724,48054
82.888192,55.012714,49817
82.896731,54.975643,57500
82.974432,55.054354,69944
82.940684,55.023909,75370
82.920976,55.063096,63095
82.96697,55.048273,96349
82.969385,55.102271,50000
82.897621,54.935708,56554
82.925295,54.936129,51751
82.892665,54.98913,85172
82.88048,54.985708,37765
82.917573,55.022934,96185
82.811321,55.069711,126162
82.902515,54.985976,77913
82.96775,55.067406,60016
82.903272,55.111809,25840
83.192474,54.969133,37975
83.008847,55.054885,45455
82.939019,55.051394,86522
82.427101,54.710263,23421
82.971765,55.098719,58276
82.431712,54.989692,35577
83.142641,55.197954,37685
82.917402,55.018048,71202
82.903646,55.077182,60138
82.834612,54.981231,57830
82.962277,55.177603,35455
83.026889,55.029911,61335
83.124362,54.965749,28129
83.194522,54.845455,74419
82.899574,55.060767,91142
82.9403,55.046662,80937
82.895854,54.978905,58632
82.968471,55.082407,61648
82.903972,54.980725,84002
83.006697,54.9408,45630
82.979502,55.007788,37500
82.753796,54.974322,49397
82.892081,55.031633,58325
83.077321,54.973409,52744
82.937425,55.04817,71395
82.972815,54.854101,49902
83.279526,54.986132,35897
83.008297,54.987926,27273
83.135553,54.758365,42857
82.969936,55.077473,58140
82.984579,55.008257,62706
83.100942,54.937085,60984
82.896345,55.065329,61250
82.46683,55.000836,23256
82.969663,55.056252,63778
82.989131,54.857258,56573
82.641217,54.694515,25000
82.96817,55.09828,59222
82.869836,54.991105,56091
84.397983,55.251281,32090
82.796428,55.022327,28429
82.898818,55.054334,60765
82.95361,55.11165,63456
83.061598,54.748835,56665
82.975958,54.989539,92220
82.827515,54.989826,51783
82.980643,55.041124,72365
82.937047,55.065089,70968
82.89294,54.979296,86194
82.853907,54.991753,65658
82.947582,55.020747,119763
82.932788,55.056938,95499
82.885305,54.986252,65507
83.098857,54.77102,50669
82.894334,54.940965,69508
82.977936,55.161689,48347
82.908446,55.03391,99678
82.809609,55.029247,55015
82.962868,55.174562,51667
82.880006,54.945308,49206
82.956265,55.178013,58766
82.985603,55.054161,17857
83.017673,55.018739,51587
83.101069,54.749266,54667
83.141874,55.192277,45349
83.589371,55.307721,24000
82.961332,55.156185,46852
83.061139,54.976358,40244
83.144798,54.982188,59211
82.748828,54.977515,45632
82.959374,55.019146,55556
83.016923,55.018223,67857
83.050933,55.226251,50746
82.966892,55.071751,61842
82.899756,54.983568,72568
83.082,54.890813,62626
82.89753,54.932177,50292
82.897247,54.993061,76464
82.911317,55.024868,98333
82.911181,54.996039,85642
82.904106,55.044728,72382
83.06862,54.882478,76784
82.994161,55.027093,65789
82.950322,55.109857,58302
82.905984,55.026965,104889
82.938129,55.093054,54615
83.06542,54.748294,67579
82.954695,54.863992,43704
82.893505,55.127615,64286
82.902961,54.9746,81552
82.872696,54.984014,50877
82.911866,55.045722,103093
82.985164,54.949475,38971
82.91038,55.037251,87471
82.928733,55.060426,76167
82.936665,55.067774,90252
82.951275,54.963022,53448
82.839831,54.987981,58116
83.095006,54.977391,36279
83.084187,54.870274,50955
82.807411,54.98591,52439
82.898467,55.125201,73377
82.873541,55.042559,40741
82.980491,55.077851,63453
82.912543,55.024977,86413
83.123359,54.940599,47674
83.012589,55.048553,18182
82.990249,54.918957,74688
82.843751,54.973596,53459
82.872404,54.981245,69739
82.912507,55.041242,83217
82.927248,55.109966,72650
83.095392,54.745208,41216
82.897355,55.058721,124166
82.940607,55.067765,70327
82.901377,55.053482,61824
82.979763,55.038487,76714
82.915315,55.052809,81250
82.95686,55.062692,56452
82.908326,54.966006,39615
82.96686,55.06804,56976
82.964444,55.014089,63953
83.09749,54.977281,69113
82.940828,55.069606,60799
82.978807,54.924151,58225
83.025867,55.024449,72983
83.100089,54.808359,40323
83.095405,54.764549,41809
82.938006,55.042223,74896
83.280796,54.987278,40741
82.8235,54.986913,50682
82.843081,54.990021,63592
83.001623,54.940233,57833
82.980752,55.071345,40476
82.869254,54.983318,34061
83.372745,54.456437,38235
82.938791,55.012948,102805
82.963559,54.942317,41484
82.968833,55.174247,55000
82.905532,55.051948,90713
83.103957,54.766052,47217
83.195627,54.964683,44444
83.08762,54.772588,50266
82.88361,54.992816,91809
81.843621,54.370532,35433
82.973959,55.076192,70691
82.846346,54.964908,58397
82.92839,55.043453,77864
83.10563,54.837977,129310
83.410813,54.234464,21528
82.734406,54.979057,42105
82.968625,55.026983,67602
82.988572,55.013925,28125
82.903725,54.974227,73188
82.921635,54.933759,53483
83.116588,55.130111,26667
82.897397,54.934622,62522
83.028792,55.002104,18378
83.108473,54.834298,97040
82.929289,54.937081,63155
82.960778,55.042399,96974
83.099966,54.841096,101161
82.90506,54.939557,52723
83.039683,54.785081,70107
82.681525,54.991875,63415
82.896366,55.062272,76744
82.892756,55.062575,63337
83.100781,54.935237,59200
82.875224,54.979604,63959
82.959236,54.965027,52381
83.012202,55.018427,61930
82.949107,54.915367,31881
82.966717,55.053916,58983
83.00528,54.883183,39936
82.939045,55.048312,79394
82.958077,55.159252,39452
83.103388,54.864139,26130
82.823371,54.987873,62967
82.934858,55.0683,89092
82.905121,55.033103,92507
82.944255,55.237048,35000
82.912273,54.982071,58160
83.103034,54.761149,49170
82.967527,55.081849,87376
82.92515,54.974053,61495
82.978371,55.071538,61538
82.919102,55.060623,98986
82.780627,55.38352,51690
